timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 10:03:52,"b'Will only restricting wedding ceremony help control corona when PPL are walking in streets @AmitShah @narendramodi @ArvindKejriwal to somehow control spread atleast few days lockdown is now necessary , in Delhi &amp; few states , cold increases spread #Delhicorona'",b'Pooja29904393',['Delhicorona'],99
2020-11-19 10:02:31,"b""My ssc cpo19 PET test is on November 25th in delhi ncr and now after seeing delhi corona number rising #SSC released admit card, hw i will go when corona cases are at it's peak #Delhicorona  @ArvindKejriwal @PMOIndia @narendramodi_in @narendramodi #Delhicorona @myogiadityanath https://t.co/uensg30CgA""",b'KumarSh15488817',"['SSC', 'Delhicorona', 'Delhicorona']",5
2020-11-19 10:02:12,b'#Delhicorona  Cases are increasing !!!!!! https://t.co/dqUQZSd3Se',b'Anurag_meena120',['Delhicorona'],21
2020-11-19 10:01:42,"b'Delhi state recorded over 7,000+ new cases and 131 Covid deaths in the last 24 hours . @raghav_chadha please look into your AAP ruled  state Delhi before loitering around in Goa and giving talks to us . #corona #COVID19 #delhi #Delhicorona #delhicovid'",b'rudra_avatar',"['corona', 'COVID19', 'delhi', 'Delhicorona', 'delhicovid']",80
2020-11-19 10:00:40,"b'#Delhicorona @ArvindKejriwal ... ""market mein bhi follow nahi ho rahe "" .. .. then they go running to the centre for help ... useless #icaiexams https://t.co/wxVaKXIIgQ'",b'TOKYO73550930',"['Delhicorona', 'icaiexams']",4
2020-11-19 09:59:38,b'Delhi police right now #Delhicorona \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/6GNcMnUDTR',b'Aze_et',['Delhicorona'],1
2020-11-19 09:59:27,b'Scary thread \xf0\x9f\x91\x87 #Delhicorona https://t.co/D0oA0NnvJT',b'A2D2_',['Delhicorona'],6249
2020-11-19 09:58:59,"b'Maharashtra, Gujarat postpones 2021 board exams. Will CBSE exam will be postponed too? #Delhicorona #CBSE #cbseforstudents  https://t.co/P0V2bCDvAe'",b'ginni098',"['Delhicorona', 'CBSE', 'cbseforstudents']",114
2020-11-19 09:58:35,"b'Appeal to people not to celebrate Chhath at ponds, other water bodies; it may cause massive spread of COVID-19: Delhi CM Kejriwal  #Delhicorona https://t.co/wCVh1nSOua'",b'saveratimes',['Delhicorona'],10347
2020-11-19 09:57:29,b'Is Delhi heading towards another #lockdown? #Delhicorona',b'AnshuSh60144517',"['lockdown', 'Delhicorona']",84
