timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 04:22:09,"b""They don't want any public or media attention on them. Let's give some   #ICAI_DENIES_SAFTEY #icaiexampostponement #ICAI_DENIES_EQUALITY #icaiexams https://t.co/SEpNkI8p0i""",b'FerrariLan',"['ICAI_DENIES_SAFTEY', 'icaiexampostponement', 'ICAI_DENIES_EQUALITY', 'icaiexams']",0
2020-11-19 04:22:01,b'#icaiexamspostponement #ICAI_DENIES_EQUALITY  #ICAI_DENIES_SAFTEY  #icaiexams  Which one is more dangerous?',b'sabaris52630224',"['icaiexamspostponement', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY', 'icaiexams']",11
2020-11-19 04:21:25,b'LOCKDOWN IN DELHI  *IMPORTANT*  Check the news\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5  https://t.co/xn2DgdTzom  #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY  #icaiexamspostponement',b'OliveTheGSD',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'icaiexamspostponement']",17
2020-11-19 04:20:56,"b'Had examination was more important than health, why ICAI has not taken the exam in June, July..... Or  the covid situation improved now?  #ICAI_DENIES_SAFTEY'",b'SahayVineet',['ICAI_DENIES_SAFTEY'],3514
2020-11-19 04:20:48,"b'Differentiate btw neet/jee and Ca exams. Neet exam, if started, will definitely over no matter how many cares found.  But Ca exams, even if started, 90% chances, will not be over. 2-3 cases found in btw.Gvt will close the centre. #ICAI_DENIES_SAFTEY   #icaiexamspostponment'",b'Shubham62337778',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment']",47
2020-11-19 04:20:33,"b""@theicai   IF YOU CAN'T EVEN MANAGE A FEW STUDENTS FOR A ONE DAY ITT EXAM, HOW ON EARTH YOU GONNA MANAGE 5 LAKHS STUDENTS FOR 24 DAYS LONG EXAMS ?? \xf0\x9f\x98\x91  #icaiexams  #icai #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY https://t.co/lNSkVsmnvs""",b'11_Cynical',"['icaiexams', 'icai', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY']",124
2020-11-19 04:20:23,b'Top Twitter Trend Today: #ICAI_DENIES_SAFTEY \xe2\xad\x90 Was trending at #\xef\xb8\x8f5 about 3 hours ago. \xe2\xad\x90 Started trending about 5 hours ago. (via https://t.co/W0hOzTsD7C)',b'PRASHANTKOLE3',['ICAI_DENIES_SAFTEY'],1
2020-11-19 04:20:20,"b""Physically alive but dead from inside. The kind of mental pressure CA students are going through is outrageous. It's like we are not going to appear for an exam we r going to for a suicide.  #ICAI_DENIES_SAFTEY  #icaiexams  #icaiexamspostponement  #ICAI_DENIES_EQUALITY #caexams""",b'iamsurreal2',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'icaiexamspostponement', 'ICAI_DENIES_EQUALITY', 'caexams']",12
2020-11-19 04:20:16,b'#ICAI_DENIES_EQUALITY #ICAIrespondNow #ICAI_BE_TRANSPARENT #ICAI_DENIES_JUSTICE #ICAI_DENIES_SAFTEY  What if institute really thought of taking one but was not sure of how many as they are not having clear number of students those who wants to genuinely appear for exams \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94. https://t.co/vMNlCDpOPl',b'TheShubhamKr_',"['ICAI_DENIES_EQUALITY', 'ICAIrespondNow', 'ICAI_BE_TRANSPARENT', 'ICAI_DENIES_JUSTICE', 'ICAI_DENIES_SAFTEY']",21
2020-11-19 04:19:39,"b'@rohit1jain @ABVPVoice @theicai Bro we do tried to solve it internally from last 10 days through calls, mail, social media etc, but when members are not responding and some are even calling us barking dogs then we have to fight till last minute by gathering all the available help. #ICAI_DENIES_SAFTEY'",b'CAsanju4',['ICAI_DENIES_SAFTEY'],1
