timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-20 14:47:02,b'Relevant now as our democracy is under attack.  @DIGIHISTI  #creative #visuals #photography #visualsoflife #fotografia #newart #freestylephotographer #photoart #photoartist #photographer #original #photo #photolover #visualart #art #create #america #USAElections2020 #Democracy https://t.co/b0LjyguGBr',b'Macknis79',"['creative', 'visuals', 'photography', 'visualsoflife', 'fotografia', 'newart', 'freestylephotographer', 'photoart', 'photoartist', 'photographer', 'original', 'photo', 'photolover', 'visualart', 'art', 'create', 'america', 'USAElections2020', 'Democracy']",56
2020-11-20 14:39:36,"b'What do you think, how it keep on in the USA? #Trump #Biden #USAElections2020 #Corona #Fleet'",b'kwazawazawa',"['Trump', 'Biden', 'USAElections2020', 'Corona', 'Fleet']",2
2020-11-20 14:36:58,b'What can migrant leaders around the world learn from the role of immigrants in the #USAElections2020?   \xe2\x98\x91\xef\xb8\x8f Join our Transatlantic Migrant Democracy Dialogue! \xe2\x98\x91\xef\xb8\x8f Listen to our livestream below &amp; \xe2\x98\x91\xef\xb8\x8f Follow @theTMDD coordinated by @migpolgroup https://t.co/WXz5G6aUWC',b'TDHuddleston',['USAElections2020'],609
2020-11-20 14:33:46,"b'Interesting statistic;  Number of Trump supporters that abused me or swore at me for saying something ""left wing"" - 0  Number of Biden supporters that abused me or swore at me for saying something ""right wing"" - all of them.  #USAElections2020'",b'therealmontyb',['USAElections2020'],14
2020-11-20 14:32:00,"b""The #Proven #secret to #earning #passiveincome  #income online  If you haven't made any significant income online, then this is for you https://t.co/ZmIbd7Wzvl  #passiveincome #earnmoney #makingmoneyfromhome #USAElections2020 https://t.co/yr8437xjnn https://t.co/CfbqCqbKLP""",b'AdeWale97843112',"['Proven', 'secret', 'earning', 'passiveincome', 'income', 'passiveincome', 'earnmoney', 'makingmoneyfromhome', 'USAElections2020']",13
2020-11-20 14:30:10,b'\xf0\x9f\x91\x87Finally we have the concession speech! #USAElections2020 https://t.co/MLJgAUb5uE',b'KaterinaS_Jones',['USAElections2020'],402
2020-11-20 14:28:18,"b""I believe it's normal now that the USA has two presidents? Y'all can't comment on #Africa democracy and elections no more.. Stay where you are . #USAElections2020""",b'YamikaniMbawala',"['Africa', 'USAElections2020']",51
2020-11-20 14:25:46,b'Made in China again #China exports many thing now installing/ Booting  #USAElections2020 with #Pakistani expertise of riggings elections. I am not a supporter of either side but nothing is right about this #USElectionResults https://t.co/PD1o1hL350',b'ahujaravindra',"['China', 'USAElections2020', 'Pakistani', 'USElectionResults']",290
2020-11-20 14:25:45,b'It\xe2\x80\x99s your birthday and ours too. Happy Birthday Mr President !! @JoeBiden Let\xe2\x80\x99s get the repair going. #makeamericasaneagain #USAElections2020 #USA https://t.co/uUDoezGX8o',b'suitesweetz',"['makeamericasaneagain', 'USAElections2020', 'USA']",455
2020-11-20 14:25:24,b'@realDonaldTrump China interface in #USAElections2020 Because he knew if trump back as a president than he can not sign on the #RCEP Agreement',b'Shubhamkul8077',"['USAElections2020', 'RCEP']",3
2020-11-20 14:23:08,b'I wonder if they could have done it before #USAElections2020? @pfizer @BioNTech_Group  @realDonaldTrump @TeamTrump https://t.co/Gx4Ampc7Mo',b'AnkitTiwari_Ji',['USAElections2020'],122
2020-11-20 14:18:00,b'Happy birthday @JoeBiden. May you *Trump* over all challenges during your stint as the President!  #HappyBirthday  #JoeBiden2020  #USAElections2020  #humour   https://t.co/KqYcwnxWan',b'AdPsychology',"['HappyBirthday', 'JoeBiden2020', 'USAElections2020', 'humour']",182
2020-11-20 14:17:49,b'#USAElections2020  Bad....To WORSE ! #TRUMP2020ToSaveAmerica  Is BACK \xf0\x9f\x91\x8d\xf0\x9f\x92\x90 https://t.co/icHVOdAQVF',b'JumbuTweeple',"['USAElections2020', 'TRUMP2020ToSaveAmerica']",3137
2020-11-20 14:15:50,"b'@thehill So now you are spamming fake news now\xf0\x9f\x98\x82?  Like I said yesterday, they got their families threatened by the radical left wing mob that you support and cover-up as a fake news media! #USAElections2020 #RadicalLeft #fakenews'",b'stealing_soul',"['USAElections2020', 'RadicalLeft', 'fakenews']",251
2020-11-20 14:14:37,"b'https://t.co/I9cGfbaidt Under Biden Administration, all kinds of political interferences on our election processes should be investigated.  People need to know the truth #Election2020results #Election2020results #people #USAElections2020 #BidenHarris @KamalaHarris #VotersDecided'",b'taufiqueswiss',"['Election2020results', 'Election2020results', 'people', 'USAElections2020', 'BidenHarris', 'VotersDecided']",43
2020-11-20 14:14:32,"b""@erichoke @dougblackjr Personally, I'm on the side of Snowden bcs thanks to him everybody knew the reality and even if he had a hard time after that, everyone on his side is proud of him.  #SNOWDEN #USAElections2020""",b'chada56325820',"['SNOWDEN', 'USAElections2020']",2
2020-11-20 14:12:50,b'STALIN DID THE FRAUD ! I WON ! @realDonaldTrump #USAElections2020 https://t.co/APMsVnwp1Q',b'bercails',['USAElections2020'],47
2020-11-20 14:08:22,b'US election 2020 final results. Jeo Biden :306 Trump: 232 Electoral votes. Sources: VOA media #USAElections2020 #jeobiden',b'Zahirkh25627500',"['USAElections2020', 'jeobiden']",98
2020-11-20 14:05:36,b'For a healthy diet: Custom #keto #Diet  #ketogenic #ketorecipes #ketolife #fitness #healthy  #HappyBirthdayAdamDriver #RudyGuilliani  #fallowback #follobackinstantly #FallowforFallow #USAElections2020 #UnitedStates #drinks #Supernatural #biotech   https://t.co/Exq0gQRBWS https://t.co/TfOZTU3cDh',b'dsupermall',"['keto', 'Diet', 'ketogenic', 'ketorecipes', 'ketolife', 'fitness', 'healthy', 'HappyBirthdayAdamDriver', 'RudyGuilliani', 'fallowback', 'follobackinstantly', 'FallowforFallow', 'USAElections2020', 'UnitedStates', 'drinks', 'Supernatural', 'biotech']",125
2020-11-20 14:03:10,"b'""We can audit Athenian elections better than we can the Biden election.""  Dominion voting systems beaten out by pottery shards!  #Trump #Biden #USAElections2020 @RudyGiuliani'",b'KuqiCouture',"['Trump', 'Biden', 'USAElections2020']",358
2020-11-20 14:00:22,b'#USAElections2020  A Democrat candidate in Cincinnati  P.G. Sittenfeld  was just arrested by FBI  for accepting bribes in exchange for votes as a part of a federal sting.  https://t.co/HlZaCkknWk',b'Satyanewshi',['USAElections2020'],14163
2020-11-20 13:57:21,b'Reweet and like the post to stand a chance to have your credit cards debt pay and let make American great together #USAElections2020 #Covid_19 https://t.co/RfHGgpiyFJ',b'manuelf1704',"['USAElections2020', 'Covid_19']",38
2020-11-20 13:56:33,"b'Dear #USA  How about you just have NO #president and do another #election in four years? Your government seems to suck anyway, so just don\xe2\x80\x99t have one for a while.  Sincerely, Your Australian Friend  #USAElections2020 #USElectionResults2020 #USElectionResults  #TrumpvsBiden'",b'CEOofAustralia',"['USA', 'president', 'election', 'USAElections2020', 'USElectionResults2020', 'USElectionResults', 'TrumpvsBiden']",3
2020-11-20 13:55:49,b'Dominion Voting Machines and Voter Fraud Allegations https://t.co/zMGckTNtwI via @YouTube #USAElections2020 #UsUnited',b'Jordan172573127',"['USAElections2020', 'UsUnited']",194
2020-11-20 13:54:11,b'Sure #USAElections2020 https://t.co/xg9xGcdox5',b'DK4020',['USAElections2020'],168
2020-11-20 13:53:57,b'@junghotic Meme  #followtrick #AFazenda12 #AFazenda2020  #USAElections2020  https://t.co/oj2oZv3gXu',b'itachiscars',"['followtrick', 'AFazenda12', 'AFazenda2020', 'USAElections2020']",11988
2020-11-20 13:49:02,b'What\xe2\x80\x99s the difference in Pro Trump. And Being a Republican? #GOP #Trump #PresidentialElection #Trump2020 #Republican #Republicans #politics #TRUMP2020ToSaveAmerica #USAElections2020',b'TXPolitics1',"['GOP', 'Trump', 'PresidentialElection', 'Trump2020', 'Republican', 'Republicans', 'politics', 'TRUMP2020ToSaveAmerica', 'USAElections2020']",0
2020-11-20 13:41:26,b'BBC earnestly \xe2\x80\x9cfact checks\xe2\x80\x9d Trump\xe2\x80\x99s vote fraud claims rather than treating them as a child yelling \xe2\x80\x9cI was winning the race half way through but then I didn\xe2\x80\x99t win. It\xe2\x80\x99s not fair!!!\xe2\x80\x9d #USAElections2020 #Trump',b'Mark_A_Bowles',"['USAElections2020', 'Trump']",427
2020-11-20 13:40:08,b'Anybody from USA chat up on kik with nicholasemily #USA #USAElections2020 #sugardaddyusa #TexasChainsawMassacre #California #OhioState usa https://t.co/oSJfdEY1OB',b'Nichola06548296',"['USA', 'USAElections2020', 'sugardaddyusa', 'TexasChainsawMassacre', 'California', 'OhioState']",6
2020-11-20 13:39:01,"b""The machinery of pro-socialist communication mesdios busied themselves in publishing the painting of Trump's lawyer's hair. But they never broadcast when the socialist candidate bleeds his eye etc. @cnnbrk @CBSNews @AC360 @BBCNews #USAElections2020 @SarahPalinUSA @SarahHuckabee""",b'caiguaconsultor',['USAElections2020'],1375
2020-11-20 13:38:51,"b""Only Trump side of argument but there are many issues raised by these opening statements regarding serious election interference. Also feel that if flipped &amp; this was Biden's team it would be all over MSM. https://t.co/S4A0JHJH9g https://t.co/nTj8eMDTt3 #USAElections2020""",b'DianneAbacus',['USAElections2020'],1126
